ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InParkour	InSlideSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	InBirdMove	CanTransfer	CostSingleStack	MorphInvalid	ValidByLevel	RLActions	Coexist	IsIntensityStackable	OnKungfuID
71476	遗失的尊敬	407		Body	0	71476	0		57	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-583																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		58	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-593																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		59	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-604																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		60	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-614																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		61	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-624																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		62	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-634																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		63	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-645																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		64	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-655																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		65	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-665																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		66	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-675																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		67	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-686																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		68	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-696																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		69	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-706																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		70	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-716																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		71	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-727																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		72	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-737																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		73	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-747																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		74	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-757																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		75	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-768																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		76	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-778																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		77	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-788																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		78	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-798																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		79	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-808																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		80	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-819																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		81	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-829																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		82	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-839																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		83	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-849																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		84	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-860																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		85	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-870																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		86	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-880																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		87	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-890																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		88	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-901																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		89	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-911																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		90	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-921																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		91	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-931																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		92	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-942																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		93	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-952																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		94	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-962																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		95	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-972																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		96	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-983																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		97	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-993																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		98	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-1003																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		99	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-1013																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71476	遗失的尊敬	407		Body	0	71476	0		100	100	0	1	1	0	0	1	0							1	0	0	atBeTherapyCoefficient	-1024																																																										3758096382	1015		0	0						503		0		63	1	0	1	0	0				0	0		0		
71477	移动端_丐帮_天下无狗_会心会效提高	411		Body	0	71477	0		1	1	1	10	1	400	0	1	1							1	0	1	atPhysicsCriticalStrikeBaseRate	100		atPhysicsCriticalDamagePowerBaseKiloNumRate	10																																																							3758030846	0		0	0						0		400		63	1	400	1	0	1									
71478	移动端_T心法增伤_非一仇	407		Body	0	71010	0		1	1	0	1	1	192	0	1	0		Fight				移动端-通用/通用/移动端_T心法_buff消失处理.lua	1	0	1	atVitalityToSolarAttackPowerCof	171		atVitalityToMagicOverComeCof	154																																																							3758030846	0		0	0						0		192		63	1	192	1	0	1									
71478	移动端_T心法增伤_非一仇	407		Body	0	71010	0		2	2	0	1	1	192	0	1	0		Fight				移动端-通用/通用/移动端_T心法_buff消失处理.lua	1	0	1	atVitalityToPhysicsAttackPowerCof	184		atVitalityToPhysicsOverComeCof	154																																																							3758030846	0		0	0						0		192		63	1	192	1	0	1									
71478	移动端_T心法增伤_非一仇	407		Body	0	71010	0		3	2	0	1	1	192	0	1	0		Fight				移动端-通用/通用/移动端_T心法_buff消失处理.lua	1	0	1	atVitalityToSolarAttackPowerCof	191		atVitalityToMagicOverComeCof	184		atVitalityToLunarAttackPowerCof	191																																																				3758030846	0		0	0						0		192		63	1	192	1	0	1									
71478	移动端_T心法增伤_非一仇	407		Body	0	71010	0		4	2	0	1	1	192	0	1	0		Fight				移动端-通用/通用/移动端_T心法_buff消失处理.lua	1	0	1	atVitalityToPhysicsAttackPowerCof	61		atVitalityToPhysicsOverComeCof	47																																																							3758030846	0		0	0						0		192		63	1	192	1	0	1									
71478	移动端_T心法增伤_非一仇	407		Body	0	71010	0		5	3	0	1	1	192	0	1	0		Fight				移动端-通用/通用/移动端_T心法_buff消失处理.lua	1	0	1	atVitalityToPhysicsAttackPowerCof	201		atVitalityToPhysicsOverComeCof	155																																																							3758030846	0		0	0						0		192		63	1	192	1	0	1									
71479	移动端_凌然天风减伤	419		Body	0	71479	0		1	30	0	1	1	80	0	1	1							1	0	1	atCallSubBuff	33086	30																																																									3758030846	0		0	0						0		80		63	1	80	1	0	1									
71479	移动端_凌然天风减伤	419		Body	0	71479	0		2	30	0	1	1	64	0	1	1							1	0	1	atCallSubBuff	33086	30																																																									3758030846	0		0	0						0		64		63	1	64	1	0	1									
71480	移动端_回雪秘章_目标被治疗提高	405		Body	0	71480	0		1	1	0	1	1	160	0	1	1							1	0	1																																																												3758030846	0		0	0						0		160		63	1	160	1	0	1									
71481	移动端_蓬莱_溟海御波返还调息单次拦截	416		Body	0	71481	0		1	1	0	1	1	8	0	1	1							1	0	0																																																												3758030846	0		0	0						0		8		63	1	8	1	0	0									
71482	移动端_蓬莱_掌法伤害叠加	416		Body	0	71482	0		1	1	0	1	1	16	0	1	1							1	0	1																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1									
71482	移动端_蓬莱_掌法伤害叠加	416		Body	0	71482	0		2	2	0	1	1	16	0	1	1							1	0	1																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1									
71483	移动端_蓬莱_掌法伤害叠加单次拦截	416		Body	0	71483	0		1	1	0	1	1	8	0	1	1							1	0	0																																																												3758030846	0		0	0						0		8		63	1	8	1	0	0									
71484	移动端_苍云_刀系招式高亮	413		Body	0	71484	0		1	1	0	1	1	288	0	1	1							1	0	0																																																												3758030846	0		0	0						0		288		63	1	288	1	0	1						183			
71485	移动端_苍云_矢尽兵穷每跳检查雇主	413		Body	0	71485	0		1	1	0	1	10	32	0	1	1							1	0	0																																														atExecuteScript	skill_mobile/苍云/移动端_苍云_子技能/移动端_矢尽兵穷_每跳检查雇主.lua													3758030846	0		0	0						0		32		63	1	32	1	0	0									
71486	行云势_秘籍秘章_不回能增伤	420		Body	0	71486	0		1	1	0	1	1	16	0	1	1							1	0	1																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1									
71487	沧浪势_秘籍秘章_流血标记	420		Body	0	71487	0		1	1	0	1	1	24	0	1	1							1	0	1																																																												3758030846	0		0	0						0		24		63	1	24	1	0	1									
71488	沧浪势_秘籍绝篇_连续标记	420		Body	0	71488	0		1	1	0	1	1	32	0	1	1							1	0	1																																																												3758030846	0		0	0						0		32		63	1	32	1	0	1									
71489	沧浪势_秘籍绝篇_连续触发	420		Body	0	71489	0		1	1	0	1	1	32	0	1	1							1	0	1																																																												3758030846	0		0	0						0		32		63	1	32	1	0	1									
71490	奇穴_狂潮_连招标记	420		Body	0	71490	0		1	1	0	1	1	160	0	1	1							1	0	1																																																												3758030846	0		0	0						0		160		63	1	160	1	0	1									
71490	奇穴_狂潮_连招标记	420		Body	0	71490	0		2	2	0	1	1	4	0	1	1							1	0	1																																																												3758030846	0		0	0						0		4		63	1	4	1	0	1									
71491	奇穴_狂潮_伤害冷却	420		Body	0	71491	0		1	1	0	1	1	4	0	1	1							1	0	1																																																												3758030846	0		0	0						0		4		63	1	4	1	0	1									
71492	奇穴_骇浪_傍身回能	420		Body	0	71492	0		1	1	0	1	1	96	0	1	1							1	0	1																																																												3758030846	0		0	0						0		96		63	1	96	1	0	1									
71493	移动端_对影	414		Body	0	71493	8		1	1	1	3	1	80	0	1	1							1	0	0																																																												3758030846	0		0	0						0		80		63	1	80	1	0	1									
71494	移动端_阳春白雪后团队上hot	414		Body	0	71494	0		1	1	0	1	1	240	0	1	1							1	0	0																																																												3758030846	0		0	0						0		240		63	1	240	1	0	1						187			
71495	移动端_云生结海上盾内置cd	414		Body	0	71495	0		1	1	0	1	1	480	0	1	1							1	0	0																																																												3758030846	0		0	0						0		480		63	1	480	1	0	1									
71496	移动端_霸刀_奇穴_鞘刀增伤标记	415		Body	0	71496	0		1	1	0	1	1	96	0	1	1							1	0	1																																																												3758030846	0		0	0						0		96		63	1	96	1	0	1									
71497	焚影_烈日斩秘籍_烈日	412		Body	0	71497	0		1	1	0	1	1	288	0	0	1							1	0	0																																																												3758030846	0		0	0						0		288		63	1	288	1	0	1									
71498	移动端水月二段需求buff	402		Body	0	71498	0		1	1	0	1	1	320	0	1	1							1	0	0	atNoLimitChangeSkillIcon	0	1																																																									3758030846	0		0	0						0		320		63	1	320	1	0	1									
71499	移动端钟林毓秀dot	402	Damage	TopHead	0	71499	6		1	1	0	1	7	48	0	0	0							1	0	0																																														atCallNeutralDamage	12	0												3758030846												1		63	1	48	1	0	1		1				30			
71500	衍天_火卦_层数标记	418		Body	0	71500	0		1	1	1	5	1	240	0	0	1							1	0	0																																																												3758030846	0		0	0						0		240		63	1	240	1	0	1									
71501	移动端_听雷秘籍_减速标记	410		Body	0	71501	0		1	1	0	1	1	64	0	1	0							1	0	0	atNoLimitChangeSkillIcon	0	1																																																									4294967294	0		0	0						0		64		63	1	64	1	0	1				0					
71502	移动端_衍天_鬼星开穴_治疗吸收	418		Body	0	71502	0		1	1	0	1	1	128	0	1	1	GlobalTherapyAbsorb						1	0	0	atGlobalTherapyAbsorbBySelfMaxLife		205																																																									3758030846	0		0	0						0		128		63	1	128	1	0	1									
71503	移动端彼针二段需求buff	402		Body	0	71503	0		1	1	0	1	1	288	0	1	1							1	0	0	atNoLimitChangeSkillIcon	0	1																																																									3758030846	0		0	0						0		288		63	1	288	1	0	1									
71505	1-1双会加成	402		Body	0	71505	5		1	1	0	1	1	128	0	1	1							1	0	1	atNeutralCriticalStrikeBaseRate	1000		atNeutralCriticalDamagePowerBaseKiloNumRate	100																																																							3758030846	0		0	0						0		128		63	1	128	1	1	1				1					
71506	移动端握针二段需求buff	402		Body	0	71506	0		1	1	0	1	1	160	0	1	1							1	0	0	atNoLimitChangeSkillIcon	0	1																																																									3758030846	0		0	0						0		160		63	1	160	1	0	1									
71507	移动端_霸刀_坚壁清野_秘章标记	415		Body	0	71507	0		1	1	0	1	1	16	0	0	1							1	0	0																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1									
71508	移动端_分山劲_阵云结晦_二段需求	413		Body	0	71508	0		1	1	0	1	1	160	0	1	1							1	0	1	atNoLimitChangeSkillIcon	0	1																																																									3758030846	0		0	0						0		160		63	1	160	1	0	1									
71509	移动端_分山劲_阵云结晦_三段需求	413		Body	0	71509	0		1	1	0	1	1	160	0	1	1							1	0	1	atNoLimitChangeSkillIcon	0	1																																																									3758030846	0		0	0						0		160		63	1	160	1	0	1									
71510	铁牢突增伤标记buff	406		Body	0	71510	0		1	1	0	1	1	96	0	1	1							1	0	1																																																												3758030846	0		0	0						0		96		63	1	96	1	0	1									
71511	移动端_万灵_奇穴2-2_受到的伤害降低	427		Body	0	71511	5		1	20	1	4	1	8	0	1	1							1	0	1	atCallSubBuff	33086	5																																																									3758030846	0		0	0						0		8		63	1	8	1	1	1				0	0		0		
71512	移动端_天罗_千秋万劫_玩家易伤	409		Body	0	71512	12		1	1	0	1	1	128	0	1	1							1	0	0	atPhysicsDamageCoefficient	154		atSolarDamageCoefficient	154		atNeutralDamageCoefficient	154		atLunarDamageCoefficient	154		atPoisonDamageCoefficient	154																																														3758030846	0		0	0						0		128		63	1	128	1	0	1									
71513	移动端_破苍穹消耗气剑_标记	404		Body	0	71513	0		1	1	1	5	1	96	0	1	1							1	0	1	atNoLimitChangeSkillIcon	0	1																																																									3758030846	0		0	0						0		96		63	1	96	1	0	1									
71514	移动端_破苍穹_降低六合调息标记	404		Body	0	71514	0		1	1	0	1	1	16	0	1	0							1	0	1																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1				0					
71515	移动端_翔舞秘籍回血10%内置cd	405		Body	0	71515	0		1	1	0	1	10	16	0	1	1							1	0	0																																																												4294967295	0		0	0						0		16		63	1	16	1	0	1									
71516	钩吻攻击力提升	419		Body	0	71516	0		1	1	0	1	10	16	0	1	1							1	0	1	atMagicAttackPowerPercent	154																																																										3758030846	0		0	0						0		16		63	1	16	1	1	1				1					
71517	移动端_每秒获得飞剑	404		Body		71517	0		1	1	0	1	5	16	0	1	0	GlobalAbsorb						1	0	1																																														atCastSkill	101619	1												3758030846												16		63	1	16	1	0	1									
71518	飞叶贰式加速	419		Body	0	71518	0		1	1	0	1	5	16	0	1	1							1	0	1	atMoveSpeedPercent	308																																																										3758030846	0		0	0						0		16		63	1	16	1	0	1									
71519	奇穴飞叶加距离	419		Body	0	71519	0		1	1	0	1	1	160	0	1	1							1	0	1	atSetTalentRecipe	17516	1																																																									3758030846	0		0	0						0		160		63	1	160	1	0	1									
71520	冲刺结束放aoe中毒	419		Body	0	71520	0		1	1	0	1	1	32	0	1	1						北天药宗/移动端_无方_技能/回风微澜秘籍冲刺结束放技能.lua	1	0	0																																																												131072	0		0	0						0		32		63	1	32	1	0	1									
71521	冲刺结束放aoe治疗	419		Body	0	71520	0		1	1	0	1	1	32	0	1	1						北天药宗/移动端_无方_技能/回风微澜秘籍冲刺结束放技能_灵素.lua	1	0	0																																																												131072	0		0	0						0		32		63	1	32	1	0	1									
71522	移动端_碎星辰_每2秒获得气剑	404		Body	0	71522	0		1	1	0	1	1	30	0	1	0							1	0	1																																																												3758030846	0		0	0						0		30		63	1	30	1	0	1				0					
71524	段氏隐身CD	442		Body	0	71524	0		1	1	0	1	1	32	0	1	1							1	0	1																																																												3758030846	0		0	0						0		32		63	1	32	1	0	1									
71525	移动端_人剑气场引爆标记	404		Body	0	71525	0		1	1	0	1	1	480	0	1	0							1	0	1																																																												3758030846	0		0	0						0		480		63	1	480	1	0	1									
71526	移动端_太极无极获得飞剑内置CD	404		Body	0	71526	0		1	1	0	1	1	12	0	1	0							1	0	1																																																												3758030846	0		0	0						0		12		63	1	12	1	0	1									
71527	移动端_惊羽_逐星箭秘籍增加攻击距离	409		Body	0	71527	0		1	1	0	1	1	32	0	1	1							1	0	1	atSetTalentRecipe	17522	1																																																									3758030846	0		0	0						0		32		63	1	32	1	0	1									
71528	移动端_惊羽_隐身返还下个技能CD标记	409		Body	0	71528	0		1	1	0	1	6	16	0	1	1							1	0	0																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1									
71529	移动端_天罗_千机毒刹_秘籍_首次触发标记	409		Body	0	71529	0		1	1	0	1	1	16	0	1	1							1	0	0																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1									
71530	移动端_田螺_隐身返还下个技能CD标记	409		Body	0	71530	0		1	1	0	1	6	16	0	1	1							1	0	0																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1									
71531	焚影_奇穴_被控制时间降低	412		Body	0	71531	0		1	1	0	1	99999	16	0	1	0							1	0	0																																																				atSetNextBuffCount	99999		atCallBuff	71531	1			3758030846	0		0	0						0		16		63	1	16	1	0	1									
71532	移动端_PVP环境统一增伤	407		Body	0	71532	0		1	1	0	1	99999	16	0	1	1							1	0	0	atGamePlayDamageFinalCof	102																																																		atSetNextBuffCount	99999		atCallBuff	71532	1			3758030846	0		0	0						0		16		63	1	16	1	0	1									
71533	惊涛龙池增伤	410		Body	0	70869	0		1	1	0	1	1	96	0	1	1							1	0	1																																																										0		4294967294	0		0	0						0		96		63	1	96	1	0	1									
71534	移动端_分山_盾飞盾阵中标记	413		Body	0	71534	0		1	1	0	1	1	20	0	1	0							1	0	0																																																												3758030846	0		0	0						0		20		63	1	20	1	0	1									
71535	星垂平野叠加自身伤害	417		Body	0	71535	5		1	1	1	3	1	8	0	0	1							0	0	1	atAllPhysicsDamageAddPercent	52		atAllMagicDamageAddPercent	52																																																							3758030846	0		0	0						0		8		63	1	8	1	1	1				0			0		
71536	朝仪万汇_秘籍_眩晕次数限制	427		Body	0	71536	0		1	1	0	1	1	64	0	1	1							1	0	0																																																												3758030846	0		0	0						0		64		63	1	64	1	0	1									
71537	明尊_奇穴_回血内置CD	412		Body	0	71537	0		1	1	0	1	1	16	0	1	1							1	0	0																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1									
71538	移动端_五方行尽_消耗飞剑标记	404		Body	0	71538	0		1	1	1	5	1	4	0	1	0							1	0	0																																																										1		3758030846	0		0	0						0		4		63	1	4	1	0	1				0					
71539	移动端_生太极_【秘籍2】每2秒获得飞剑	404		Body	0	71539	0		1	1	0	1	1	30	0	1	0							1	0	1																																																												3758030846	0		0	0						0		30		63	1	30	1	0	1				0					
71540	移动端_霖集簇_秘籍_命中计数	427		Body	0	71540	0		1	1	1	2	1	16	0	0	1							1	0	0																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1									
71541	移动端_丐帮_奇穴2-1_被击出竹林	411		Body	0	71541	0		1	1	0	1	1	240	0	1	1							1	0	1																																																												3758030846	0		0	0						0		240		63	1	240	1	0	1									
71546	移动端_护盾御劲	414		Body	0	71546	5		1	1	0	1	1	8	0	1	1							1	0	1	atToughnessBaseRate	500																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0	1		0		
71547	移动端_沾衣未妨内置CD	419		Body	0	71547	0		1	1	0	1	1	64	0	1	1							1	0	0																																																												3758030846	0		0	0						0		64		63	1	64	1	0	1									
71548	移动端_枯木苏息贰式	419		Body	0	71548	0		1	1	0	1	1	320	0	1	1							1	0	0	atNoLimitChangeSkillIcon	101411	102391																																																									3758030846	0		0	0						0		320		63	1	320	1	0	1									
71549	10%增伤buff	415		Body	0	71549	5		1	1	0	1	1	8	0	1	1							0	0	1	atAllPhysicsDamageAddPercent	103		atAllMagicDamageAddPercent	103																																																							3758030846	0		0	0						0		8		63	1	8	1	1	1				0			0		
71550	71550移动端_无拘衰减CD	419		Body	0	71547	0		1	1	0	1	1	8	0	1	1							1	0	0																																																												3758030846	0		0	0						0		8		63	1	8	1	0	1									
71551	移动端_缠绞	450		Body	0	71553	0		1	1	1	6	1	160	0	1	1							1	0	0																																																												3758030846	0		0	0						0		160		63	1	160	1	0	1									
71553	移动端_挑丝减速	450	Slow	Trample	10003	2	0		1	50	1	5	1	96	0	1	0							1	0	0	atMoveSpeedPercent	-512																																																		atExecuteScript	skill_mobile/纯阳/移动端_太虚剑意_技能/移动端_太虚剑意_三环结束加减速.lua							3758030846	0		0	0						0		96		63	1	96	1	0	1				0					
71554	移动端_四边静眩晕	450	Stun	Body	0	8	0		1	12	0	1	1	8	0	1	1							1	0	0	atHalt																																																											1405095936	0		0									8		60	1	8	1	0	1									
71554	移动端_四边静眩晕	450	Stun	Body	0	8	0		2	24	0	1	1	16	0	1	1							1	0	0	atHalt																																																											1405095936	0		0									16		60	1	16	1	0	1									
71554	移动端_四边静眩晕	450	Stun	Body	0	8	0		3	36	0	1	1	24	0	1	1							1	0	0	atHalt																																																											1405095936	0		0									24		60	1	24	1	0	1									
71554	移动端_四边静眩晕	450	Stun	Body	0	8	0		4	48	0	1	1	32	0	1	1							1	0	0	atHalt																																																											1405095936	0		0									32		60	1	32	1	0	1									
71554	移动端_四边静眩晕	450	Stun	Body	0	8	0		5	60	0	1	1	40	0	1	1							1	0	0	atHalt																																																										0	1405095936	0		0									40		60	1	40	1	0	1									
71554	移动端_四边静眩晕	450	Stun	Body	0	8	0		6	72	0	1	1	48	0	1	1							1	0	0	atHalt																																																										0	1405095936	0		0									48		60	1	48	1	0	1									
